Repo Name,Repo ID,Type,Action,User Type,Merged,State,Changed Files,Deletions,Additions,Review Comments,Author Association,Star Score,Follower Score,Community Score
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,2,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,2,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,created,User,,open,,,,,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,70,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,70,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,created,User,,open,,,,,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,6,3,14,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,6,3,14,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,9,3,331,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,2,32,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,2,32,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,1,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,1,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,1,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,1,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,49,1317,2488,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,49,1317,2488,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,6,64,35,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,15,32,86,5,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,15,32,86,5,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,8,4,168,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,8,4,168,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,14,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,2,14,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,11,37,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,11,37,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,4,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,4,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,3,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,3,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,311,418,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,311,418,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,5,6,106,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,5,6,106,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,43,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,43,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,2,2,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,2,2,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,2,2,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,1,2,2,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,8,10,53,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,8,10,53,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,3,11,47,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,3,11,47,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,6,0,142,0,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,6,0,142,0,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,7,6,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,7,6,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,18,15,45,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,18,15,45,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,25,37,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,2,25,37,0,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,196,2,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,196,2,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,0,73,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,0,73,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,5,8,124,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,5,8,124,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,1,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,11,19,319,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,11,19,319,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,created,User,,open,,,,,NONE,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,11,16,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,3,11,16,0,OWNER,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,4,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,8,8,310,3,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,8,8,310,3,CONTRIBUTOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,11,19,320,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,11,19,320,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,2,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,3,0,36,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,7,153,330,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,7,153,330,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,1,2,70,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,opened,User,False,open,1,2,70,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,12,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,0,12,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,12,20,0,COLLABORATOR,5506,56,6
Shaunwei/RealChar,658949840,PullRequestEvent,closed,User,True,closed,1,12,20,0,COLLABORATOR,5506,56,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,5,6,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,5,6,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,3,107,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,3,107,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,5,6,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,5,6,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,7,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,7,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,False,closed,17,356,395,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,False,closed,17,356,395,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,2,8,16,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,2,8,16,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,2,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,2,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,reopened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,reopened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,reopened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,reopened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,30,28,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,30,28,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,3,107,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,3,107,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,2,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,2,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,2,1,4,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,2,1,4,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,0,3,0,CONTRIBUTOR,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,0,3,0,CONTRIBUTOR,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,2,0,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,CONTRIBUTOR,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,1,1,0,CONTRIBUTOR,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,False,closed,1,5,4,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,False,closed,1,5,4,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,17,356,395,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,opened,User,False,open,17,356,395,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,2,2,0,CONTRIBUTOR,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,7,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,1,7,8,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,2,8,16,0,NONE,4500,49,6
nuejs/nuejs,690818547,PullRequestEvent,closed,User,True,closed,2,8,16,0,NONE,4500,49,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,33,86,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,33,86,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,33,86,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,33,86,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,4,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,4,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,2,5,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,2,5,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,4,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,4,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,20,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,20,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,0,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,0,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,3,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,3,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,88,59,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,88,59,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,4,12,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,6,9,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,7,10,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,10,15,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,4,8,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,4,8,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,0,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,0,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,88,59,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,88,59,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,52,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,52,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,5,26,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,5,26,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,10,12,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,10,12,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,True,closed,1,0,8,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,5,26,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,5,26,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,20,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,20,10,0,CONTRIBUTOR,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,1,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,opened,User,False,open,1,0,2,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,0,3,0,NONE,4254,53,6
TheRealJoelmatic/RemoveAdblockThing,702188183,PullRequestEvent,closed,User,False,closed,1,0,3,0,NONE,4254,53,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,1,1,1,0,NONE,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,opened,User,False,open,10,36,548,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,opened,User,False,open,10,36,548,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,opened,User,False,open,8,16,89,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,opened,User,False,open,8,16,89,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,31,54,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,31,54,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,44,64,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,44,64,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,False,closed,9,25,175,0,MEMBER,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,False,closed,9,25,175,0,MEMBER,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,101,27,0,COLLABORATOR,2788,33,6
Mintplex-Labs/anything-llm,649170660,PullRequestEvent,closed,User,True,closed,5,101,27,0,COLLABORATOR,2788,33,6
